telemetry_id,machine_id,timestamp,vibration_mm_s,temperature_celsius,current_ampere,pressure_bar,operating_rpm,machine_state
TEL-12966,MCH-SHOTPEEN-01,2026-07-18 15:00:00,1.44,51.9,36.8,157.6,0.0,RUNNING
TEL-12967,MCH-STABILIZER-01,2026-07-18 15:00:00,2.06,56.4,37.7,152.3,0.0,RUNNING
TEL-12968,MCH-TESTING-01,2026-07-18 15:00:00,1.7,54.1,36.5,155.5,0.0,RUNNING
TEL-12969,MCH-COILING-01,2026-07-18 16:00:00,2.44,55.5,37.6,152.4,1436.3,RUNNING
TEL-12970,MCH-COILING-02,2026-07-18 16:00:00,1.9,54.6,37.4,157.0,1437.5,RUNNING
TEL-12971,MCH-HEATTREAT-01,2026-07-18 16:00:00,1.24,851.2,37.5,154.9,0.0,RUNNING
TEL-12972,MCH-TEMPERING-01,2026-07-18 16:00:00,1.7,53.0,38.4,155.2,0.0,RUNNING
TEL-12973,MCH-SHOTPEEN-01,2026-07-18 16:00:00,1.55,54.1,37.3,154.3,0.0,RUNNING
TEL-12974,MCH-STABILIZER-01,2026-07-18 16:00:00,1.78,59.7,37.8,155.5,0.0,RUNNING
TEL-12975,MCH-TESTING-01,2026-07-18 16:00:00,1.7,55.3,39.3,153.6,0.0,RUNNING
TEL-12976,MCH-COILING-01,2026-07-18 17:00:00,2.14,53.4,38.2,157.4,1459.4,RUNNING
TEL-12977,MCH-COILING-02,2026-07-18 17:00:00,1.88,55.4,37.1,157.5,1457.9,RUNNING
TEL-12978,MCH-HEATTREAT-01,2026-07-18 17:00:00,1.16,855.9,38.0,159.2,0.0,RUNNING
TEL-12979,MCH-TEMPERING-01,2026-07-18 17:00:00,1.38,56.7,37.0,158.1,0.0,RUNNING
TEL-12980,MCH-SHOTPEEN-01,2026-07-18 17:00:00,1.66,54.6,36.6,157.5,0.0,RUNNING
TEL-12981,MCH-STABILIZER-01,2026-07-18 17:00:00,2.1,56.2,38.8,157.1,0.0,RUNNING
TEL-12982,MCH-TESTING-01,2026-07-18 17:00:00,1.71,51.8,39.3,155.1,0.0,RUNNING
TEL-12983,MCH-COILING-01,2026-07-18 18:00:00,2.2,54.1,38.7,152.8,1450.9,RUNNING
TEL-12984,MCH-COILING-02,2026-07-18 18:00:00,1.76,57.0,38.2,157.2,1453.0,RUNNING
TEL-12985,MCH-HEATTREAT-01,2026-07-18 18:00:00,1.23,851.8,36.6,157.2,0.0,RUNNING
TEL-12986,MCH-TEMPERING-01,2026-07-18 18:00:00,1.52,55.4,37.3,158.8,0.0,RUNNING
TEL-12987,MCH-SHOTPEEN-01,2026-07-18 18:00:00,1.35,53.8,38.1,157.8,0.0,RUNNING
TEL-12988,MCH-STABILIZER-01,2026-07-18 18:00:00,1.91,58.2,38.8,154.8,0.0,RUNNING
TEL-12989,MCH-TESTING-01,2026-07-18 18:00:00,1.48,57.1,38.1,153.7,0.0,RUNNING
TEL-12990,MCH-COILING-01,2026-07-18 19:00:00,2.2,55.1,37.3,156.1,1451.5,RUNNING
TEL-12991,MCH-COILING-02,2026-07-18 19:00:00,1.76,58.5,36.9,153.6,1442.7,RUNNING
TEL-12992,MCH-HEATTREAT-01,2026-07-18 19:00:00,1.22,856.1,36.0,157.0,0.0,RUNNING
TEL-12993,MCH-TEMPERING-01,2026-07-18 19:00:00,1.7,51.1,37.7,158.5,0.0,RUNNING
TEL-12994,MCH-SHOTPEEN-01,2026-07-18 19:00:00,1.54,52.4,36.8,156.8,0.0,RUNNING
TEL-12995,MCH-STABILIZER-01,2026-07-18 19:00:00,1.9,55.7,38.5,156.0,0.0,RUNNING
TEL-12996,MCH-TESTING-01,2026-07-18 19:00:00,1.71,52.1,38.1,159.0,0.0,RUNNING
TEL-12997,MCH-COILING-01,2026-07-18 20:00:00,2.41,59.4,40.1,152.3,1436.6,RUNNING
TEL-12998,MCH-COILING-02,2026-07-18 20:00:00,1.74,54.1,37.2,153.0,1449.4,IDLE
TEL-12999,MCH-HEATTREAT-01,2026-07-18 20:00:00,1.22,851.4,38.2,159.5,0.0,RUNNING
TEL-13000,MCH-TEMPERING-01,2026-07-18 20:00:00,1.42,55.4,36.8,155.1,0.0,RUNNING
TEL-13001,MCH-SHOTPEEN-01,2026-07-18 20:00:00,1.31,53.5,36.4,154.9,0.0,RUNNING
TEL-13002,MCH-STABILIZER-01,2026-07-18 20:00:00,1.83,53.6,37.3,153.7,0.0,RUNNING
TEL-13003,MCH-TESTING-01,2026-07-18 20:00:00,1.63,56.6,36.6,153.2,0.0,RUNNING
TEL-13004,MCH-COILING-01,2026-07-18 21:00:00,2.15,53.9,40.0,154.1,1456.6,RUNNING
TEL-13005,MCH-COILING-02,2026-07-18 21:00:00,1.86,58.6,38.9,155.0,1458.8,RUNNING
TEL-13006,MCH-HEATTREAT-01,2026-07-18 21:00:00,1.49,855.1,36.4,156.5,0.0,RUNNING
TEL-13007,MCH-TEMPERING-01,2026-07-18 21:00:00,1.32,50.4,36.3,158.4,0.0,RUNNING
TEL-13008,MCH-SHOTPEEN-01,2026-07-18 21:00:00,1.44,54.9,36.2,157.1,0.0,RUNNING
TEL-13009,MCH-STABILIZER-01,2026-07-18 21:00:00,2.03,58.7,37.6,154.7,0.0,RUNNING
TEL-13010,MCH-TESTING-01,2026-07-18 21:00:00,1.59,56.3,39.0,153.9,0.0,RUNNING
TEL-13011,MCH-COILING-01,2026-07-18 22:00:00,2.49,59.2,38.2,152.4,1442.0,RUNNING
TEL-13012,MCH-COILING-02,2026-07-18 22:00:00,1.8,55.5,37.8,154.1,1446.3,RUNNING
TEL-13013,MCH-HEATTREAT-01,2026-07-18 22:00:00,1.16,855.4,37.2,155.6,0.0,RUNNING
TEL-13014,MCH-TEMPERING-01,2026-07-18 22:00:00,1.32,52.2,36.8,158.4,0.0,RUNNING
TEL-13015,MCH-SHOTPEEN-01,2026-07-18 22:00:00,1.42,51.8,38.1,156.8,0.0,IDLE
TEL-13016,MCH-STABILIZER-01,2026-07-18 22:00:00,1.74,53.8,38.6,152.3,0.0,RUNNING
TEL-13017,MCH-TESTING-01,2026-07-18 22:00:00,1.51,53.8,37.2,157.0,0.0,RUNNING
TEL-13018,MCH-COILING-01,2026-07-18 23:00:00,2.39,54.8,39.3,152.2,1437.9,RUNNING
TEL-13019,MCH-COILING-02,2026-07-18 23:00:00,1.97,55.6,39.1,157.9,1443.9,RUNNING
TEL-13020,MCH-HEATTREAT-01,2026-07-18 23:00:00,1.26,856.6,37.5,158.7,0.0,RUNNING
TEL-13021,MCH-TEMPERING-01,2026-07-18 23:00:00,1.38,51.4,36.7,158.3,0.0,RUNNING
TEL-13022,MCH-SHOTPEEN-01,2026-07-18 23:00:00,1.43,50.9,37.1,157.4,0.0,RUNNING
TEL-13023,MCH-STABILIZER-01,2026-07-18 23:00:00,2.11,56.1,38.5,152.7,0.0,RUNNING
TEL-13024,MCH-TESTING-01,2026-07-18 23:00:00,1.82,55.8,36.8,158.8,0.0,RUNNING
TEL-13025,MCH-COILING-01,2026-07-19 00:00:00,2.46,55.1,38.0,157.1,1442.4,RUNNING
TEL-13026,MCH-COILING-02,2026-07-19 00:00:00,2.11,54.8,37.4,152.8,1446.2,RUNNING
TEL-13027,MCH-HEATTREAT-01,2026-07-19 00:00:00,1.33,857.0,35.7,158.1,0.0,RUNNING
TEL-13028,MCH-TEMPERING-01,2026-07-19 00:00:00,1.85,53.1,38.8,157.3,0.0,IDLE
TEL-13029,MCH-SHOTPEEN-01,2026-07-19 00:00:00,1.75,54.7,38.7,158.2,0.0,RUNNING
TEL-13030,MCH-STABILIZER-01,2026-07-19 00:00:00,2.15,58.1,39.9,152.8,0.0,RUNNING
TEL-13031,MCH-TESTING-01,2026-07-19 00:00:00,1.65,53.4,39.4,156.3,0.0,RUNNING
TEL-13032,MCH-COILING-01,2026-07-19 01:00:00,2.55,54.1,39.2,155.8,1465.0,RUNNING
TEL-13033,MCH-COILING-02,2026-07-19 01:00:00,1.77,59.5,38.0,153.5,1439.9,RUNNING
TEL-13034,MCH-HEATTREAT-01,2026-07-19 01:00:00,1.38,853.6,37.3,156.3,0.0,RUNNING
TEL-13035,MCH-TEMPERING-01,2026-07-19 01:00:00,1.69,52.1,36.5,154.0,0.0,RUNNING
TEL-13036,MCH-SHOTPEEN-01,2026-07-19 01:00:00,1.57,51.5,37.6,156.9,0.0,RUNNING
TEL-13037,MCH-STABILIZER-01,2026-07-19 01:00:00,1.86,54.1,38.1,156.0,0.0,RUNNING
TEL-13038,MCH-TESTING-01,2026-07-19 01:00:00,1.57,53.1,38.0,156.5,0.0,RUNNING
TEL-13039,MCH-COILING-01,2026-07-19 02:00:00,2.46,55.1,38.9,155.6,1438.0,RUNNING
TEL-13040,MCH-COILING-02,2026-07-19 02:00:00,2.01,54.1,38.5,157.6,1449.2,RUNNING
TEL-13041,MCH-HEATTREAT-01,2026-07-19 02:00:00,1.54,855.5,36.7,156.7,0.0,RUNNING
TEL-13042,MCH-TEMPERING-01,2026-07-19 02:00:00,1.51,51.4,38.2,153.9,0.0,RUNNING
TEL-13043,MCH-SHOTPEEN-01,2026-07-19 02:00:00,1.5,51.0,38.0,157.3,0.0,RUNNING
TEL-13044,MCH-STABILIZER-01,2026-07-19 02:00:00,2.2,56.1,38.0,151.7,0.0,RUNNING
TEL-13045,MCH-TESTING-01,2026-07-19 02:00:00,1.57,54.1,37.3,154.8,0.0,IDLE
TEL-13046,MCH-COILING-01,2026-07-19 03:00:00,2.26,55.3,39.9,152.0,1454.2,RUNNING
TEL-13047,MCH-COILING-02,2026-07-19 03:00:00,1.99,53.5,39.8,154.8,1452.7,RUNNING
TEL-13048,MCH-HEATTREAT-01,2026-07-19 03:00:00,1.3,855.4,35.9,158.5,0.0,RUNNING
TEL-13049,MCH-TEMPERING-01,2026-07-19 03:00:00,1.5,57.6,37.9,154.6,0.0,RUNNING
TEL-13050,MCH-SHOTPEEN-01,2026-07-19 03:00:00,1.66,55.4,38.3,156.6,0.0,RUNNING
TEL-13051,MCH-STABILIZER-01,2026-07-19 03:00:00,1.91,60.1,37.6,155.9,0.0,RUNNING
TEL-13052,MCH-TESTING-01,2026-07-19 03:00:00,1.54,55.0,37.8,156.2,0.0,RUNNING
TEL-13053,MCH-COILING-01,2026-07-19 04:00:00,2.57,58.9,39.3,157.3,1447.9,RUNNING
TEL-13054,MCH-COILING-02,2026-07-19 04:00:00,2.07,59.3,37.7,154.7,1451.3,RUNNING
TEL-13055,MCH-HEATTREAT-01,2026-07-19 04:00:00,1.37,851.8,37.1,158.2,0.0,RUNNING
TEL-13056,MCH-TEMPERING-01,2026-07-19 04:00:00,1.6,54.7,36.9,157.6,0.0,RUNNING
TEL-13057,MCH-SHOTPEEN-01,2026-07-19 04:00:00,1.72,55.5,38.4,156.2,0.0,RUNNING
TEL-13058,MCH-STABILIZER-01,2026-07-19 04:00:00,1.9,58.8,38.4,154.2,0.0,RUNNING
TEL-13059,MCH-TESTING-01,2026-07-19 04:00:00,1.84,54.2,39.4,158.0,0.0,RUNNING
TEL-13060,MCH-COILING-01,2026-07-19 05:00:00,2.35,56.4,39.9,153.7,1451.7,RUNNING
TEL-13061,MCH-COILING-02,2026-07-19 05:00:00,2.07,53.3,37.6,153.0,1456.9,RUNNING
TEL-13062,MCH-HEATTREAT-01,2026-07-19 05:00:00,1.45,852.5,38.2,156.2,0.0,RUNNING
TEL-13063,MCH-TEMPERING-01,2026-07-19 05:00:00,1.62,55.1,37.1,154.2,0.0,IDLE
TEL-13064,MCH-SHOTPEEN-01,2026-07-19 05:00:00,1.75,52.1,36.7,158.9,0.0,RUNNING
TEL-13065,MCH-STABILIZER-01,2026-07-19 05:00:00,2.06,55.2,37.6,151.4,0.0,RUNNING
TEL-13066,MCH-TESTING-01,2026-07-19 05:00:00,1.7,52.9,38.7,153.0,0.0,RUNNING
TEL-13067,MCH-COILING-01,2026-07-19 06:00:00,2.22,59.9,40.2,156.3,1436.6,RUNNING
TEL-13068,MCH-COILING-02,2026-07-19 06:00:00,1.89,54.4,38.7,153.6,1436.2,RUNNING
TEL-13069,MCH-HEATTREAT-01,2026-07-19 06:00:00,1.44,851.8,37.8,157.8,0.0,RUNNING
TEL-13070,MCH-TEMPERING-01,2026-07-19 06:00:00,1.76,54.8,36.9,154.1,0.0,RUNNING
TEL-13071,MCH-SHOTPEEN-01,2026-07-19 06:00:00,1.45,57.1,36.9,158.5,0.0,RUNNING
TEL-13072,MCH-STABILIZER-01,2026-07-19 06:00:00,2.0,54.2,39.2,154.1,0.0,RUNNING
TEL-13073,MCH-TESTING-01,2026-07-19 06:00:00,1.66,53.7,36.9,156.9,0.0,RUNNING
TEL-13074,MCH-COILING-01,2026-07-19 07:00:00,2.56,57.0,38.9,152.2,1443.4,RUNNING
TEL-13075,MCH-COILING-02,2026-07-19 07:00:00,2.01,55.5,37.3,153.8,1448.9,RUNNING
TEL-13076,MCH-HEATTREAT-01,2026-07-19 07:00:00,1.37,854.3,36.8,155.3,0.0,RUNNING
TEL-13077,MCH-TEMPERING-01,2026-07-19 07:00:00,1.5,57.7,39.0,157.9,0.0,RUNNING
TEL-13078,MCH-SHOTPEEN-01,2026-07-19 07:00:00,1.67,56.1,37.0,157.6,0.0,RUNNING
TEL-13079,MCH-STABILIZER-01,2026-07-19 07:00:00,1.96,60.1,39.7,153.6,0.0,RUNNING
TEL-13080,MCH-TESTING-01,2026-07-19 07:00:00,1.86,52.6,38.9,155.5,0.0,RUNNING
TEL-13081,MCH-COILING-01,2026-07-19 08:00:00,2.49,56.5,38.6,157.1,1461.8,RUNNING
TEL-13082,MCH-COILING-02,2026-07-19 08:00:00,1.89,57.7,39.6,155.5,1440.4,RUNNING
TEL-13083,MCH-HEATTREAT-01,2026-07-19 08:00:00,1.53,857.2,38.0,157.2,0.0,RUNNING
TEL-13084,MCH-TEMPERING-01,2026-07-19 08:00:00,1.49,54.8,36.4,153.7,0.0,RUNNING
TEL-13085,MCH-SHOTPEEN-01,2026-07-19 08:00:00,1.66,54.6,36.7,157.5,0.0,IDLE
TEL-13086,MCH-STABILIZER-01,2026-07-19 08:00:00,1.9,57.7,38.9,152.9,0.0,RUNNING
TEL-13087,MCH-TESTING-01,2026-07-19 08:00:00,1.84,52.9,37.4,155.4,0.0,RUNNING
TEL-13088,MCH-COILING-01,2026-07-19 09:00:00,2.3,59.3,39.3,154.1,1457.8,IDLE
TEL-13089,MCH-COILING-02,2026-07-19 09:00:00,1.87,55.1,38.8,156.3,1446.4,RUNNING
TEL-13090,MCH-HEATTREAT-01,2026-07-19 09:00:00,1.36,855.1,36.4,157.2,0.0,RUNNING
TEL-13091,MCH-TEMPERING-01,2026-07-19 09:00:00,1.63,55.9,36.6,153.2,0.0,RUNNING
TEL-13092,MCH-SHOTPEEN-01,2026-07-19 09:00:00,1.65,52.4,38.9,157.1,0.0,RUNNING
TEL-13093,MCH-STABILIZER-01,2026-07-19 09:00:00,2.13,55.8,37.9,155.7,0.0,RUNNING
TEL-13094,MCH-TESTING-01,2026-07-19 09:00:00,1.84,55.7,39.1,153.0,0.0,RUNNING
TEL-13095,MCH-COILING-01,2026-07-19 10:00:00,2.41,54.4,39.6,151.7,1449.7,RUNNING
TEL-13096,MCH-COILING-02,2026-07-19 10:00:00,1.89,53.8,37.9,154.9,1462.2,RUNNING
TEL-13097,MCH-HEATTREAT-01,2026-07-19 10:00:00,1.28,851.8,37.7,154.9,0.0,RUNNING
TEL-13098,MCH-TEMPERING-01,2026-07-19 10:00:00,1.79,57.5,37.4,155.6,0.0,RUNNING
TEL-13099,MCH-SHOTPEEN-01,2026-07-19 10:00:00,1.75,51.8,38.9,157.9,0.0,RUNNING
TEL-13100,MCH-STABILIZER-01,2026-07-19 10:00:00,2.21,59.9,39.9,153.5,0.0,RUNNING
TEL-13101,MCH-TESTING-01,2026-07-19 10:00:00,1.81,55.2,39.1,157.3,0.0,RUNNING
TEL-13102,MCH-COILING-01,2026-07-19 11:00:00,2.6,54.9,39.0,155.5,1452.3,RUNNING
TEL-13103,MCH-COILING-02,2026-07-19 11:00:00,2.03,55.2,37.4,154.6,1460.2,RUNNING
TEL-13104,MCH-HEATTREAT-01,2026-07-19 11:00:00,1.21,857.8,36.6,158.9,0.0,RUNNING
TEL-13105,MCH-TEMPERING-01,2026-07-19 11:00:00,1.59,51.5,38.5,155.8,0.0,RUNNING
TEL-13106,MCH-SHOTPEEN-01,2026-07-19 11:00:00,1.65,52.6,36.3,156.2,0.0,RUNNING
TEL-13107,MCH-STABILIZER-01,2026-07-19 11:00:00,1.92,59.3,39.0,156.1,0.0,RUNNING
TEL-13108,MCH-TESTING-01,2026-07-19 11:00:00,1.75,52.7,38.8,155.3,0.0,RUNNING
TEL-13109,MCH-COILING-01,2026-07-19 12:00:00,2.41,57.7,38.4,151.9,1435.5,RUNNING
TEL-13110,MCH-COILING-02,2026-07-19 12:00:00,1.93,56.5,38.2,154.9,1444.9,RUNNING
TEL-13111,MCH-HEATTREAT-01,2026-07-19 12:00:00,1.53,854.0,37.8,157.8,0.0,RUNNING
TEL-13112,MCH-TEMPERING-01,2026-07-19 12:00:00,1.72,52.4,37.9,156.9,0.0,RUNNING
TEL-13113,MCH-SHOTPEEN-01,2026-07-19 12:00:00,1.71,57.4,36.3,158.4,0.0,RUNNING
TEL-13114,MCH-STABILIZER-01,2026-07-19 12:00:00,2.09,59.5,40.1,155.1,0.0,RUNNING
TEL-13115,MCH-TESTING-01,2026-07-19 12:00:00,1.58,52.6,38.0,154.4,0.0,RUNNING
TEL-13116,MCH-COILING-01,2026-07-19 13:00:00,2.39,58.5,37.8,156.6,1455.5,RUNNING
TEL-13117,MCH-COILING-02,2026-07-19 13:00:00,1.89,54.6,39.7,156.4,1447.1,RUNNING
TEL-13118,MCH-HEATTREAT-01,2026-07-19 13:00:00,1.57,855.8,38.2,157.2,0.0,RUNNING
TEL-13119,MCH-TEMPERING-01,2026-07-19 13:00:00,1.68,52.4,38.9,158.2,0.0,RUNNING
TEL-13120,MCH-SHOTPEEN-01,2026-07-19 13:00:00,1.81,56.3,39.0,156.3,0.0,RUNNING
TEL-13121,MCH-STABILIZER-01,2026-07-19 13:00:00,2.0,56.1,40.2,152.5,0.0,RUNNING
TEL-13122,MCH-TESTING-01,2026-07-19 13:00:00,1.71,54.8,39.4,152.8,0.0,RUNNING
TEL-13123,MCH-COILING-01,2026-07-19 14:00:00,2.55,57.9,38.1,154.9,1439.7,RUNNING
TEL-13124,MCH-COILING-02,2026-07-19 14:00:00,2.0,56.7,40.1,153.3,1461.5,RUNNING
TEL-13125,MCH-HEATTREAT-01,2026-07-19 14:00:00,1.29,853.6,37.6,158.2,0.0,RUNNING
TEL-13126,MCH-TEMPERING-01,2026-07-19 14:00:00,1.5,53.6,38.1,159.0,0.0,RUNNING
TEL-13127,MCH-SHOTPEEN-01,2026-07-19 14:00:00,1.81,54.9,36.4,155.4,0.0,RUNNING
TEL-13128,MCH-STABILIZER-01,2026-07-19 14:00:00,1.91,56.4,40.6,154.5,0.0,RUNNING
TEL-13129,MCH-TESTING-01,2026-07-19 14:00:00,1.64,55.5,38.1,157.4,0.0,RUNNING
TEL-13130,MCH-COILING-01,2026-07-19 15:00:00,2.32,54.3,38.0,156.6,1455.3,RUNNING
TEL-13131,MCH-COILING-02,2026-07-19 15:00:00,1.91,56.7,38.5,154.9,1462.8,RUNNING
TEL-13132,MCH-HEATTREAT-01,2026-07-19 15:00:00,1.35,855.6,37.5,158.4,0.0,RUNNING
TEL-13133,MCH-TEMPERING-01,2026-07-19 15:00:00,1.71,55.0,38.6,158.6,0.0,RUNNING
TEL-13134,MCH-SHOTPEEN-01,2026-07-19 15:00:00,1.56,56.5,38.9,156.8,0.0,RUNNING
TEL-13135,MCH-STABILIZER-01,2026-07-19 15:00:00,1.89,59.6,39.1,153.3,0.0,RUNNING
TEL-13136,MCH-TESTING-01,2026-07-19 15:00:00,1.71,52.1,38.0,158.4,0.0,RUNNING
TEL-13137,MCH-COILING-01,2026-07-19 16:00:00,2.39,55.9,38.9,151.7,1435.9,RUNNING
TEL-13138,MCH-COILING-02,2026-07-19 16:00:00,1.74,57.4,39.8,157.0,1448.6,RUNNING
TEL-13139,MCH-HEATTREAT-01,2026-07-19 16:00:00,1.41,855.3,36.8,155.4,0.0,RUNNING
TEL-13140,MCH-TEMPERING-01,2026-07-19 16:00:00,1.57,53.2,37.9,157.7,0.0,IDLE
TEL-13141,MCH-SHOTPEEN-01,2026-07-19 16:00:00,1.75,53.9,37.8,157.3,0.0,RUNNING
TEL-13142,MCH-STABILIZER-01,2026-07-19 16:00:00,2.22,55.2,39.5,155.1,0.0,RUNNING
TEL-13143,MCH-TESTING-01,2026-07-19 16:00:00,1.7,51.8,39.4,156.9,0.0,RUNNING
TEL-13144,MCH-COILING-01,2026-07-19 17:00:00,2.58,56.4,37.9,156.2,1447.2,RUNNING
TEL-13145,MCH-COILING-02,2026-07-19 17:00:00,1.95,56.7,39.8,153.3,1438.6,RUNNING
TEL-13146,MCH-HEATTREAT-01,2026-07-19 17:00:00,1.5,852.6,38.3,155.5,0.0,RUNNING
TEL-13147,MCH-TEMPERING-01,2026-07-19 17:00:00,1.56,53.0,37.3,156.7,0.0,RUNNING
TEL-13148,MCH-SHOTPEEN-01,2026-07-19 17:00:00,1.48,52.6,39.2,157.4,0.0,RUNNING
TEL-13149,MCH-STABILIZER-01,2026-07-19 17:00:00,2.2,54.6,37.6,155.8,0.0,RUNNING
TEL-13150,MCH-TESTING-01,2026-07-19 17:00:00,1.9,52.8,37.1,158.0,0.0,RUNNING
TEL-13151,MCH-COILING-01,2026-07-19 18:00:00,2.46,57.7,40.4,152.3,1441.7,RUNNING
TEL-13152,MCH-COILING-02,2026-07-19 18:00:00,1.73,56.8,38.0,154.6,1459.7,RUNNING
TEL-13153,MCH-HEATTREAT-01,2026-07-19 18:00:00,1.22,855.4,37.5,157.1,0.0,RUNNING
TEL-13154,MCH-TEMPERING-01,2026-07-19 18:00:00,1.75,52.8,37.3,158.2,0.0,RUNNING
TEL-13155,MCH-SHOTPEEN-01,2026-07-19 18:00:00,1.53,53.3,36.9,157.9,0.0,RUNNING
TEL-13156,MCH-STABILIZER-01,2026-07-19 18:00:00,2.14,58.6,40.0,156.0,0.0,RUNNING
TEL-13157,MCH-TESTING-01,2026-07-19 18:00:00,1.64,51.9,37.3,155.2,0.0,RUNNING
TEL-13158,MCH-COILING-01,2026-07-19 19:00:00,2.56,59.8,39.2,152.1,1461.2,RUNNING
TEL-13159,MCH-COILING-02,2026-07-19 19:00:00,2.12,54.8,38.3,157.5,1447.0,RUNNING
TEL-13160,MCH-HEATTREAT-01,2026-07-19 19:00:00,1.28,852.3,36.8,156.7,0.0,RUNNING
TEL-13161,MCH-TEMPERING-01,2026-07-19 19:00:00,1.69,55.3,38.0,154.9,0.0,RUNNING
TEL-13162,MCH-SHOTPEEN-01,2026-07-19 19:00:00,1.56,53.0,38.7,159.2,0.0,RUNNING
TEL-13163,MCH-STABILIZER-01,2026-07-19 19:00:00,2.1,55.2,39.8,157.0,0.0,RUNNING
TEL-13164,MCH-TESTING-01,2026-07-19 19:00:00,1.74,53.0,39.5,156.2,0.0,RUNNING
TEL-13165,MCH-COILING-01,2026-07-19 20:00:00,2.38,56.5,40.4,157.1,1452.1,RUNNING
TEL-13166,MCH-COILING-02,2026-07-19 20:00:00,1.8,55.5,39.1,155.4,1461.7,RUNNING
TEL-13167,MCH-HEATTREAT-01,2026-07-19 20:00:00,1.53,855.3,37.8,159.1,0.0,RUNNING
TEL-13168,MCH-TEMPERING-01,2026-07-19 20:00:00,1.55,53.4,38.0,156.0,0.0,RUNNING
TEL-13169,MCH-SHOTPEEN-01,2026-07-19 20:00:00,1.63,54.0,37.7,157.0,0.0,RUNNING
TEL-13170,MCH-STABILIZER-01,2026-07-19 20:00:00,2.15,54.1,38.0,152.8,0.0,RUNNING
TEL-13171,MCH-TESTING-01,2026-07-19 20:00:00,1.74,57.5,37.4,156.4,0.0,RUNNING
TEL-13172,MCH-COILING-01,2026-07-19 21:00:00,2.35,57.9,39.8,157.2,1453.0,RUNNING
TEL-13173,MCH-COILING-02,2026-07-19 21:00:00,1.77,53.3,37.2,152.3,1443.9,RUNNING
TEL-13174,MCH-HEATTREAT-01,2026-07-19 21:00:00,1.46,854.5,36.7,159.4,0.0,RUNNING
TEL-13175,MCH-TEMPERING-01,2026-07-19 21:00:00,1.83,57.5,37.3,157.1,0.0,RUNNING
TEL-13176,MCH-SHOTPEEN-01,2026-07-19 21:00:00,1.42,52.8,39.0,153.8,0.0,RUNNING
TEL-13177,MCH-STABILIZER-01,2026-07-19 21:00:00,1.84,57.4,39.3,153.2,0.0,RUNNING
TEL-13178,MCH-TESTING-01,2026-07-19 21:00:00,1.87,54.9,36.7,156.5,0.0,RUNNING
TEL-13179,MCH-COILING-01,2026-07-19 22:00:00,2.35,58.3,38.4,155.8,1455.0,RUNNING
TEL-13180,MCH-COILING-02,2026-07-19 22:00:00,1.84,53.3,39.1,156.1,1439.5,RUNNING
TEL-13181,MCH-HEATTREAT-01,2026-07-19 22:00:00,1.29,856.8,35.6,160.0,0.0,RUNNING
TEL-13182,MCH-TEMPERING-01,2026-07-19 22:00:00,1.62,57.4,36.7,158.8,0.0,RUNNING
TEL-13183,MCH-SHOTPEEN-01,2026-07-19 22:00:00,1.66,51.8,39.0,159.0,0.0,RUNNING
TEL-13184,MCH-STABILIZER-01,2026-07-19 22:00:00,2.05,60.4,40.0,155.2,0.0,RUNNING
TEL-13185,MCH-TESTING-01,2026-07-19 22:00:00,1.69,52.7,36.6,155.6,0.0,RUNNING
TEL-13186,MCH-COILING-01,2026-07-19 23:00:00,2.47,54.0,39.4,153.8,1463.1,RUNNING
TEL-13187,MCH-COILING-02,2026-07-19 23:00:00,1.86,56.3,39.5,155.8,1457.0,RUNNING
TEL-13188,MCH-HEATTREAT-01,2026-07-19 23:00:00,1.31,856.9,36.5,159.1,0.0,RUNNING
TEL-13189,MCH-TEMPERING-01,2026-07-19 23:00:00,1.55,55.9,37.3,158.9,0.0,RUNNING
TEL-13190,MCH-SHOTPEEN-01,2026-07-19 23:00:00,1.6,55.0,38.8,153.9,0.0,RUNNING
TEL-13191,MCH-STABILIZER-01,2026-07-19 23:00:00,2.03,55.3,38.1,154.3,0.0,RUNNING
TEL-13192,MCH-TESTING-01,2026-07-19 23:00:00,1.55,54.5,38.9,157.4,0.0,RUNNING
TEL-13193,MCH-COILING-01,2026-07-20 00:00:00,2.52,54.4,38.4,151.4,1438.5,RUNNING
TEL-13194,MCH-COILING-02,2026-07-20 00:00:00,2.17,55.6,37.7,153.5,1435.7,RUNNING
TEL-13195,MCH-HEATTREAT-01,2026-07-20 00:00:00,1.07,851.4,37.8,159.8,0.0,RUNNING
TEL-13196,MCH-TEMPERING-01,2026-07-20 00:00:00,1.84,54.4,39.3,156.1,0.0,RUNNING
TEL-13197,MCH-SHOTPEEN-01,2026-07-20 00:00:00,1.93,52.2,38.5,155.9,0.0,IDLE
TEL-13198,MCH-STABILIZER-01,2026-07-20 00:00:00,2.3,57.9,40.7,156.4,0.0,RUNNING
TEL-13199,MCH-TESTING-01,2026-07-20 00:00:00,1.86,54.0,37.7,156.2,0.0,RUNNING
TEL-13200,MCH-COILING-01,2026-07-20 01:00:00,2.3,56.2,39.4,154.7,1455.8,RUNNING
TEL-13201,MCH-COILING-02,2026-07-20 01:00:00,1.93,54.7,39.3,155.1,1438.6,RUNNING
TEL-13202,MCH-HEATTREAT-01,2026-07-20 01:00:00,1.17,854.2,36.5,157.0,0.0,RUNNING
TEL-13203,MCH-TEMPERING-01,2026-07-20 01:00:00,1.68,54.2,39.7,153.6,0.0,RUNNING
